;;;
Informações de Saúde;;;
DATASUS  Tecnologia da Informação a Serviço do SUS;;;
Ajuda;;;
Notas Técnicas;;;
DATASUS;;;
Proporção de pessoas com baixa renda - Brasil;;;
% população com renda < 1/2 SM segundo Município;;;
Período: 2010;;;
Município;% população com renda < 1/2 SM;;
Fonte: IBGE - Censos Demográficos;;;
Notas:;;;
;;;
1. O salário mínimo do último ano para o qual a série está sendo calculada torna-se a referência para toda a série. Esse valor é corrigido para todos com base no INPC de julho de 2010, alterando o valor da linha de pobreza e consequentemente a proporção de pobres. Nesta tabela, o valor de referência, salário mínimo de 2010, é de R$ 510,00.;;;
;;;
Consulte o sítio da Secretaria Estadual de Saúde e do IBGE para mais informações.;;;
;;;
314770 PASSA TEMPO;34,97;;
314780 PASSA-VINTE;36,7;;
314790 PASSOS;19,47;;
314795 PATIS;69,51;;
314800 PATOS DE MINAS;17,99;;
314810 PATROCINIO;22,47;;
314820 PATROCINIO DO MURIAE;30,04;;
314830 PAULA CANDIDO;50,25;;
314840 PAULISTAS;59,45;;
314850 PAVAO;60,17;;
314860 PECANHA;54,46;;
314870 PEDRA AZUL;64,23;;
314875 PEDRA BONITA;67,79;;
314880 PEDRA DO ANTA;51,8;;
314890 PEDRA DO INDAIA;24,38;;
314900 PEDRA DOURADA;55,41;;
314910 PEDRALVA;44,44;;
314915 PEDRAS DE MARIA DA CRUZ;68,55;;
314920 PEDRINOPOLIS;20,79;;
314930 PEDRO LEOPOLDO;21,86;;
314940 PEDRO TEIXEIRA;58,43;;
314950 PEQUERI;25,99;;
314960 PEQUI;32,71;;
314970 PERDIGAO;11,45;;
314980 PERDIZES;20,69;;
314990 PERDOES;30,93;;
314995 PERIQUITO;58,98;;
315000 PESCADOR;58,56;;
315010 PIAU;36,54;;
315015 PIEDADE DE CARATINGA;50,71;;
315020 PIEDADE DE PONTE NOVA;46,58;;
315030 PIEDADE DO RIO GRANDE;44,89;;
315040 PIEDADE DOS GERAIS;42,14;;
315050 PIMENTA;23,94;;
315053 PINGO-D'AGUA;58,02;;
315057 PINTOPOLIS;66,87;;
315060 PIRACEMA;39,95;;
315070 PIRAJUBA;25,75;;
315080 PIRANGA;60,73;;
315090 PIRANGUCU;36,87;;
315100 PIRANGUINHO;30,55;;
315110 PIRAPETINGA;34,97;;
315120 PIRAPORA;39,65;;
315130 PIRAUBA;22,41;;
315140 PITANGUI;24,15;;
315150 PIUMHI;19,44;;
315160 PLANURA;18,47;;
315170 POCO FUNDO;24,22;;
315180 POCOS DE CALDAS;14,41;;
315190 POCRANE;51,89;;
315200 POMPEU;36,76;;
315210 PONTE NOVA;28,59;;
315213 PONTO CHIQUE;60,74;;
315217 PONTO DOS VOLANTES;67,2;;
315220 PORTEIRINHA;60,54;;
315230 PORTO FIRME;47,77;;
315240 POTE;61,08;;
315250 POUSO ALEGRE;15,92;;
315260 POUSO ALTO;34,26;;
315270 PRADOS;41,88;;
315280 PRATA;21,91;;
315290 PRATAPOLIS;23,25;;
315300 PRATINHA;34,02;;
315310 PRESIDENTE BERNARDES;52,8;;
315320 PRESIDENTE JUSCELINO;50,23;;
315330 PRESIDENTE KUBITSCHEK;61,02;;
315340 PRESIDENTE OLEGARIO;31,67;;
315350 ALTO JEQUITIBA;45,78;;
315360 PRUDENTE DE MORAIS;34,07;;
315370 QUARTEL GERAL;34,45;;
315380 QUELUZITO;34,62;;
315390 RAPOSOS;27,63;;
315400 RAUL SOARES;44,51;;
315410 RECREIO;39,63;;
315415 REDUTO;47,57;;
315420 RESENDE COSTA;31,73;;
315430 RESPLENDOR;48,44;;
315440 RESSAQUINHA;40,75;;
315445 RIACHINHO;61,24;;
315450 RIACHO DOS MACHADOS;66,5;;
315460 RIBEIRAO DAS NEVES;32,25;;
315470 RIBEIRAO VERMELHO;23,58;;
315480 RIO ACIMA;29,7;;
315490 RIO CASCA;43,82;;
315500 RIO DOCE;46,21;;
315510 RIO DO PRADO;65,45;;
315520 RIO ESPERA;60,47;;
315530 RIO MANSO;29,44;;
315540 RIO NOVO;35,29;;
315550 RIO PARANAIBA;24,19;;
315560 RIO PARDO DE MINAS;61,75;;
315570 RIO PIRACICABA;35,06;;
315580 RIO POMBA;28,6;;
315590 RIO PRETO;45,35;;
315600 RIO VERMELHO;72,21;;
315610 RITAPOLIS;43,07;;
315620 ROCHEDO DE MINAS;27,57;;
315630 RODEIRO;19,18;;
315640 ROMARIA;23,32;;
315645 ROSARIO DA LIMEIRA;40,61;;
315650 RUBELITA;67,69;;
315660 RUBIM;58,23;;
315670 SABARA;28,67;;
315680 SABINOPOLIS;51,81;;
315690 SACRAMENTO;16,82;;
315700 SALINAS;49,58;;
315710 SALTO DA DIVISA;64,65;;
315720 SANTA BARBARA;34,28;;
315725 SANTA BARBARA DO LESTE;49,23;;
315727 SANTA BARBARA DO MONTE VERDE;52,34;;
315730 SANTA BARBARA DO TUGURIO;48,67;;
315733 SANTA CRUZ DE MINAS;29,05;;
315737 SANTA CRUZ DE SALINAS;66,12;;
315740 SANTA CRUZ DO ESCALVADO;50,9;;
315750 SANTA EFIGENIA DE MINAS;59,36;;
315760 SANTA FE DE MINAS;65,93;;
315765 SANTA HELENA DE MINAS;75,28;;
315770 SANTA JULIANA;17,26;;
315780 SANTA LUZIA;28,78;;
315790 SANTA MARGARIDA;57,81;;
315800 SANTA MARIA DE ITABIRA;51,21;;
315810 SANTA MARIA DO SALTO;57,9;;
315820 SANTA MARIA DO SUACUI;56,27;;
315830 SANTANA DA VARGEM;23,15;;
315840 SANTANA DE CATAGUASES;38,37;;
315850 SANTANA DE PIRAPAMA;46,69;;
315860 SANTANA DO DESERTO;41,23;;
315870 SANTANA DO GARAMBEU;52,58;;
315880 SANTANA DO JACARE;34,42;;
315890 SANTANA DO MANHUACU;51,22;;
315895 SANTANA DO PARAISO;33,24;;
315900 SANTANA DO RIACHO;53,46;;
315910 SANTANA DOS MONTES;47,47;;
315920 SANTA RITA DE CALDAS;24,83;;
315930 SANTA RITA DE JACUTINGA;33,64;;
315935 SANTA RITA DE MINAS;47,7;;
315940 SANTA RITA DE IBITIPOCA;53,74;;
315950 SANTA RITA DO ITUETO;52,27;;
315960 SANTA RITA DO SAPUCAI;23,71;;
315970 SANTA ROSA DA SERRA;25,92;;
315980 SANTA VITORIA;21,13;;
315990 SANTO ANTONIO DO AMPARO;41,4;;
316000 SANTO ANTONIO DO AVENTUREIRO;32,13;;
316010 SANTO ANTONIO DO GRAMA;44,42;;
316020 SANTO ANTONIO DO ITAMBE;71,51;;
316030 SANTO ANTONIO DO JACINTO;65,98;;
316040 SANTO ANTONIO DO MONTE;18,69;;
316045 SANTO ANTONIO DO RETIRO;80,1;;
316050 SANTO ANTONIO DO RIO ABAIXO;58,72;;
316060 SANTO HIPOLITO;53,39;;
316070 SANTOS DUMONT;35,24;;
316080 SAO BENTO ABADE;33,01;;
316090 SAO BRAS DO SUACUI;43,65;;
316095 SAO DOMINGOS DAS DORES;59,35;;
316100 SAO DOMINGOS DO PRATA;36,58;;
316105 SAO FELIX DE MINAS;60,1;;
316110 SAO FRANCISCO;63,42;;
316120 SAO FRANCISCO DE PAULA;30,2;;
316130 SAO FRANCISCO DE SALES;28,81;;
316140 SAO FRANCISCO DO GLORIA;41,46;;
316150 SAO GERALDO;32,66;;
316160 SAO GERALDO DA PIEDADE;56,34;;
316165 SAO GERALDO DO BAIXIO;50,23;;
316170 SAO GONCALO DO ABAETE;37,32;;
316180 SAO GONCALO DO PARA;25,8;;
316190 SAO GONCALO DO RIO ABAIXO;45,2;;
316200 SAO GONCALO DO SAPUCAI;29,02;;
316210 SAO GOTARDO;19,49;;
316220 SAO JOAO BATISTA DO GLORIA;19,64;;
316225 SAO JOAO DA LAGOA;64,91;;
316230 SAO JOAO DA MATA;28,77;;
316240 SAO JOAO DA PONTE;66,11;;
316245 SAO JOAO DAS MISSOES;77,88;;
316250 SAO JOAO DEL REI;25,1;;
316255 SAO JOAO DO MANHUACU;49,48;;
316257 SAO JOAO DO MANTENINHA;48,09;;
316260 SAO JOAO DO ORIENTE;46,26;;
316265 SAO JOAO DO PACUI;69,15;;
316270 SAO JOAO DO PARAISO;56,91;;
316280 SAO JOAO EVANGELISTA;57,15;;
316290 SAO JOAO NEPOMUCENO;21,23;;
316292 SAO JOAQUIM DE BICAS;34,84;;
316294 SAO JOSE DA BARRA;24,19;;
316295 SAO JOSE DA LAPA;30,54;;
316300 SAO JOSE DA SAFIRA;59,85;;
316310 SAO JOSE DA VARGINHA;33,12;;
316320 SAO JOSE DO ALEGRE;34,11;;
316330 SAO JOSE DO DIVINO;60,65;;
316340 SAO JOSE DO GOIABAL;44,33;;
316350 SAO JOSE DO JACURI;62,95;;
316360 SAO JOSE DO MANTIMENTO;55,39;;
316370 SAO LOURENCO;22,34;;
316380 SAO MIGUEL DO ANTA;50,24;;
316390 SAO PEDRO DA UNIAO;31,92;;
316400 SAO PEDRO DOS FERROS;46,28;;
316410 SAO PEDRO DO SUACUI;53,81;;
316420 SAO ROMAO;65,6;;
316430 SAO ROQUE DE MINAS;24,92;;
316440 SAO SEBASTIAO DA BELA VISTA;23,85;;
316443 SAO SEBASTIAO DA VARGEM ALEGRE;42,62;;
316447 SAO SEBASTIAO DO ANTA;55,86;;
316450 SAO SEBASTIAO DO MARANHAO;69,67;;
316460 SAO SEBASTIAO DO OESTE;22,46;;
316470 SAO SEBASTIAO DO PARAISO;17,8;;
316480 SAO SEBASTIAO DO RIO PRETO;41,26;;
316490 SAO SEBASTIAO DO RIO VERDE;37,03;;
316500 SAO TIAGO;35,82;;
316510 SAO TOMAS DE AQUINO;24,94;;
316520 SAO THOME DAS LETRAS;37,93;;
316530 SAO VICENTE DE MINAS;42,83;;
316540 SAPUCAI-MIRIM;35,09;;
316550 SARDOA;59,21;;
316553 SARZEDO;25,49;;
316555 SETUBINHA;75,65;;
316556 SEM-PEIXE;45,44;;
316557 SENADOR AMARAL;44,55;;
316560 SENADOR CORTES;40,31;;
316570 SENADOR FIRMINO;42,19;;
316580 SENADOR JOSE BENTO;31,63;;
316590 SENADOR MODESTINO GONCALVES;62,83;;
316600 SENHORA DE OLIVEIRA;53,86;;
316610 SENHORA DO PORTO;57,09;;
316620 SENHORA DOS REMEDIOS;58,08;;
316630 SERICITA;51,6;;
316640 SERITINGA;36,37;;
316650 SERRA AZUL DE MINAS;70,98;;
316660 SERRA DA SAUDADE;31,74;;
316670 SERRA DOS AIMORES;51,54;;
316680 SERRA DO SALITRE;25,99;;
316690 SERRANIA;38,17;;
316695 SERRANOPOLIS DE MINAS;58,63;;
316700 SERRANOS;50,55;;
316710 SERRO;62,74;;
316720 SETE LAGOAS;22,67;;
316730 SILVEIRANIA;38,75;;
316740 SILVIANOPOLIS;25,59;;
316750 SIMAO PEREIRA;44,32;;
316760 SIMONESIA;49,71;;
316770 SOBRALIA;52,4;;
316780 SOLEDADE DE MINAS;35,22;;
316790 TABULEIRO;35,2;;
316800 TAIOBEIRAS;49,52;;
316805 TAPARUBA;46,92;;
316810 TAPIRA;21,87;;
316820 TAPIRAI;34,42;;
316830 TAQUARACU DE MINAS;41,92;;
316840 TARUMIRIM;57,05;;
316850 TEIXEIRAS;43,42;;
316860 TEOFILO OTONI;42,53;;
316870 TIMOTEO;21,4;;
316880 TIRADENTES;27,13;;
316890 TIROS;33,6;;
316900 TOCANTINS;25,02;;
316905 TOCOS DO MOJI;31,09;;
316910 TOLEDO;29,72;;
316920 TOMBOS;36,99;;
316930 TRES CORACOES;29,83;;
316935 TRES MARIAS;32,99;;
316940 TRES PONTAS;27,84;;
316950 TUMIRITINGA;52,87;;
316960 TUPACIGUARA;28,1;;
316970 TURMALINA;46,06;;
316980 TURVOLANDIA;26,04;;
316990 UBA;23,62;;
317000 UBAI;70,26;;
317005 UBAPORANGA;49,29;;
317010 UBERABA;15,22;;
317020 UBERLANDIA;14,52;;
317030 UMBURATIBA;56,25;;
317040 UNAI;30,21;;
317043 UNIAO DE MINAS;31,67;;
317047 URUANA DE MINAS;54,88;;
317050 URUCANIA;44,28;;
317052 URUCUIA;69,16;;
317057 VARGEM ALEGRE;48,58;;
317060 VARGEM BONITA;27,92;;
317065 VARGEM GRANDE DO RIO PARDO;65,12;;
317070 VARGINHA;17,51;;
317075 VARJAO DE MINAS;25,13;;
317080 VARZEA DA PALMA;46,99;;
317090 VARZELANDIA;70,91;;
317100 VAZANTE;25,89;;
317103 VERDELANDIA;72,72;;
317107 VEREDINHA;55,36;;
317110 VERISSIMO;37,91;;
317115 VERMELHO NOVO;54,86;;
317120 VESPASIANO;30,39;;
317130 VICOSA;25,18;;
317140 VIEIRAS;46,22;;
317150 MATHIAS LOBATO;69,64;;
317160 VIRGEM DA LAPA;58,9;;
317170 VIRGINIA;45,74;;
317180 VIRGINOPOLIS;47,89;;
317190 VIRGOLANDIA;58,12;;
317200 VISCONDE DO RIO BRANCO;24,94;;
317210 VOLTA GRANDE;41,18;;
317220 WENCESLAU BRAZ;42,98;;
320010 AFONSO CLAUDIO;41,3;;
320013 AGUIA BRANCA;43,91;;
320016 AGUA DOCE DO NORTE;52;;
320020 ALEGRE;32,16;;
320030 ALFREDO CHAVES;28,6;;
320035 ALTO RIO NOVO;49,12;;
320040 ANCHIETA;30,09;;
320050 APIACA;46,77;;
320060 ARACRUZ;28,63;;
320070 ATILIO VIVACQUA;36,26;;
320080 BAIXO GUANDU;38,48;;
320090 BARRA DE SAO FRANCISCO;39,84;;
320100 BOA ESPERANCA;39,39;;
320110 BOM JESUS DO NORTE;35,03;;
320115 BREJETUBA;47,12;;
320120 CACHOEIRO DE ITAPEMIRIM;25,11;;
320130 CARIACICA;28,59;;
320140 CASTELO;25,47;;
320150 COLATINA;21,7;;
320160 CONCEICAO DA BARRA;50,23;;
320170 CONCEICAO DO CASTELO;37,05;;
320180 DIVINO DE SAO LOURENCO;54,44;;
320190 DOMINGOS MARTINS;33,78;;
320200 DORES DO RIO PRETO;49,15;;
320210 ECOPORANGA;50,59;;
320220 FUNDAO;29,23;;
320225 GOVERNADOR LINDENBERG;34,7;;
320230 GUACUI;37,36;;
320240 GUARAPARI;29,5;;
320245 IBATIBA;38,64;;
320250 IBIRACU;26,27;;
320255 IBITIRAMA;52,18;;
320260 ICONHA;23,27;;
320265 IRUPI;42,81;;
320270 ITAGUACU;31,66;;
320280 ITAPEMIRIM;44,17;;
320290 ITARANA;25,38;;
320300 IUNA;42,2;;
320305 JAGUARE;45,03;;
320310 JERONIMO MONTEIRO;38,69;;
320313 JOAO NEIVA;25,32;;
320316 LARANJA DA TERRA;43,6;;
320320 LINHARES;30,14;;
320330 MANTENOPOLIS;50,66;;
320332 MARATAIZES;42,81;;
320334 MARECHAL FLORIANO;25,69;;
320335 MARILANDIA;26,17;;
320340 MIMOSO DO SUL;38,04;;
320350 MONTANHA;39,87;;
320360 MUCURICI;56,33;;
320370 MUNIZ FREIRE;49,53;;
320380 MUQUI;40,64;;
320390 NOVA VENECIA;31,69;;
320400 PANCAS;45,41;;
320405 PEDRO CANARIO;44,28;;
320410 PINHEIROS;39,12;;
320420 PIUMA;30,58;;
320425 PONTO BELO;53,43;;
320430 PRESIDENTE KENNEDY;48,24;;
320435 RIO BANANAL;36,4;;
320440 RIO NOVO DO SUL;31,47;;
320450 SANTA LEOPOLDINA;54,2;;
320455 SANTA MARIA DE JETIBA;31,08;;
320460 SANTA TERESA;24,68;;
320465 SAO DOMINGOS DO NORTE;34,23;;
320470 SAO GABRIEL DA PALHA;27,45;;
320480 SAO JOSE DO CALCADO;41,09;;
320490 SAO MATEUS;35,3;;
320495 SAO ROQUE DO CANAA;26,68;;
320500 SERRA;25,64;;
320501 SOORETAMA;46,3;;
320503 VARGEM ALTA;35,56;;
320506 VENDA NOVA DO IMIGRANTE;24,03;;
320510 VIANA;34,41;;
320515 VILA PAVAO;39,97;;
320517 VILA VALERIO;36,27;;
320520 VILA VELHA;17,78;;
320530 VITORIA;15,02;;
330010 ANGRA DOS REIS;25,32;;
330015 APERIBE;32,64;;
330020 ARARUAMA;35,02;;
330022 AREAL;33,82;;
330023 ARMACAO DOS BUZIOS;22,75;;
330025 ARRAIAL DO CABO;25,37;;
330030 BARRA DO PIRAI;26,27;;
330040 BARRA MANSA;25,12;;
330045 BELFORD ROXO;37,7;;
330050 BOM JARDIM;29,43;;
330060 BOM JESUS DO ITABAPOANA;35,42;;
330070 CABO FRIO;27,51;;
330080 CACHOEIRAS DE MACACU;33,53;;
330090 CAMBUCI;37,02;;
330093 CARAPEBUS;26,57;;
330095 COMENDADOR LEVY GASPARIAN;33,13;;
330100 CAMPOS DOS GOYTACAZES;38,08;;
330110 CANTAGALO;31,28;;
330115 CARDOSO MOREIRA;41,08;;
330120 CARMO;33,82;;
330130 CASIMIRO DE ABREU;22,93;;
330140 CONCEICAO DE MACABU;30,08;;
330150 CORDEIRO;22,35;;
330160 DUAS BARRAS;32,11;;
330170 DUQUE DE CAXIAS;32,78;;
330180 ENGENHEIRO PAULO DE FRONTIN;31,84;;
330185 GUAPIMIRIM;34,06;;
330187 IGUABA GRANDE;28,46;;
330190 ITABORAI;33,03;;
330200 ITAGUAI;32,29;;
330205 ITALVA;29,54;;
330210 ITAOCARA;32,92;;
330220 ITAPERUNA;26,04;;
330225 ITATIAIA;25,09;;
330227 JAPERI;44,61;;
330230 LAJE DO MURIAE;43,96;;
330240 MACAE;20,32;;
330245 MACUCO;36,65;;
330250 MAGE;34,55;;
330260 MANGARATIBA;25,27;;
330270 MARICA;21,79;;
330280 MENDES;28,52;;
330285 MESQUITA;30,91;;
330290 MIGUEL PEREIRA;25,38;;
330300 MIRACEMA;33,05;;
330310 NATIVIDADE;33,2;;
330320 NILOPOLIS;23,22;;
330330 NITEROI;14,26;;
330340 NOVA FRIBURGO;16,67;;
330350 NOVA IGUACU;35,44;;
330360 PARACAMBI;31,2;;
330370 PARAIBA DO SUL;33,9;;
330380 PARATY;27,86;;
330385 PATY DO ALFERES;41,11;;
330390 PETROPOLIS;23,27;;
330395 PINHEIRAL;33,43;;
330400 PIRAI;33,02;;
330410 PORCIUNCULA;40,41;;
330411 PORTO REAL;25,48;;
330412 QUATIS;30,21;;
330414 QUEIMADOS;37,44;;
330415 QUISSAMA;35,1;;
330420 RESENDE;20,62;;
330430 RIO BONITO;31,56;;
330440 RIO CLARO;34,42;;
330450 RIO DAS FLORES;34,55;;
330452 RIO DAS OSTRAS;19,07;;
330455 RIO DE JANEIRO;20,66;;
330460 SANTA MARIA MADALENA;39,46;;
330470 SANTO ANTONIO DE PADUA;31,15;;
330475 SAO FRANCISCO DE ITABAPOANA;55,45;;
330480 SAO FIDELIS;32,94;;
330490 SAO GONCALO;24,74;;
330500 SAO JOAO DA BARRA;36,89;;
330510 SAO JOAO DE MERITI;29,44;;
330513 SAO JOSE DE UBA;48,83;;
330515 SAO JOSE DO VALE DO RIO PRETO;36,04;;
330520 SAO PEDRO DA ALDEIA;28,86;;
330530 SAO SEBASTIAO DO ALTO;41,32;;
330540 SAPUCAIA;35,15;;
330550 SAQUAREMA;33,03;;
330555 SEROPEDICA;30,22;;
330560 SILVA JARDIM;44,26;;
330570 SUMIDOURO;39,26;;
330575 TANGUA;42,49;;
330580 TERESOPOLIS;25,69;;
330590 TRAJANO DE MORAES;43,36;;
330600 TRES RIOS;29,21;;
330610 VALENCA;30,76;;
330615 VARRE-SAI;43,97;;
330620 VASSOURAS;29,74;;
330630 VOLTA REDONDA;18,13;;
350010 ADAMANTINA;12,39;;
350020 ADOLFO;16,59;;
350030 AGUAI;25,02;;
350040 AGUAS DA PRATA;19,3;;
350050 AGUAS DE LINDOIA;20,39;;
350055 AGUAS DE SANTA BARBARA;21,1;;
350060 AGUAS DE SAO PEDRO;9,21;;
350070 AGUDOS;22,2;;
350075 ALAMBARI;26,58;;
350080 ALFREDO MARCONDES;23,01;;
350090 ALTAIR;17,92;;
350100 ALTINOPOLIS;14,93;;
350110 ALTO ALEGRE;21,4;;
350115 ALUMINIO;17,48;;
350120 ALVARES FLORENCE;20,66;;
350130 ALVARES MACHADO;23,11;;
350140 ALVARO DE CARVALHO;25,62;;
350150 ALVINLANDIA;27,41;;
350160 AMERICANA;8,49;;
350170 AMERICO BRASILIENSE;16,22;;
350180 AMERICO DE CAMPOS;21,02;;
350190 AMPARO;11,7;;
350200 ANALANDIA;21,39;;
350210 ANDRADINA;15,92;;
350220 ANGATUBA;24,08;;
350230 ANHEMBI;26,46;;
350240 ANHUMAS;25,4;;
350250 APARECIDA;21,78;;
350260 APARECIDA D'OESTE;28,09;;
350270 APIAI;47,63;;
350275 ARACARIGUAMA;21,23;;
350280 ARACATUBA;15,54;;
350290 ARACOIABA DA SERRA;21,62;;
350300 ARAMINA;17,31;;
350310 ARANDU;25,68;;
350315 ARAPEI;38,31;;
350320 ARARAQUARA;12,57;;
350330 ARARAS;13,57;;
350335 ARCO-IRIS;26,06;;
350340 AREALVA;21,23;;
350350 AREIAS;48,35;;
350360 AREIOPOLIS;19,53;;
350370 ARIRANHA;11,37;;
350380 ARTUR NOGUEIRA;14,63;;
350390 ARUJA;24,53;;
350395 ASPASIA;24,68;;
350400 ASSIS;15,36;;
350410 ATIBAIA;17,83;;
350420 AURIFLAMA;13;;
350430 AVAI;37,99;;
350440 AVANHANDAVA;27,37;;
350450 AVARE;16,05;;
350460 BADY BASSITT;8,74;;
350470 BALBINOS;22,38;;
350480 BALSAMO;11,3;;
350490 BANANAL;37,42;;
350500 BARAO DE ANTONINA;34,15;;
350510 BARBOSA;26,29;;
350520 BARIRI;13,78;;
350530 BARRA BONITA;11,24;;
350535 BARRA DO CHAPEU;59,35;;
350540 BARRA DO TURVO;51,84;;
350550 BARRETOS;14;;
350560 BARRINHA;17,92;;
350570 BARUERI;22,65;;
350580 BASTOS;19,67;;
350590 BATATAIS;15,79;;
350600 BAURU;14,6;;
350610 BEBEDOURO;16,76;;
350620 BENTO DE ABREU;15,22;;
350630 BERNARDINO DE CAMPOS;20,26;;
350635 BERTIOGA;22,1;;
350640 BILAC;9,2;;
350650 BIRIGUI;11,11;;
350660 BIRITIBA-MIRIM;30,63;;
350670 BOA ESPERANCA DO SUL;24,32;;
350680 BOCAINA;12,27;;
350690 BOFETE;27,26;;
350700 BOITUVA;15,59;;
350710 BOM JESUS DOS PERDOES;27,36;;
350715 BOM SUCESSO DE ITARARE;52,62;;
350720 BORA;9,58;;
350730 BORACEIA;15,03;;
350740 BORBOREMA;19,29;;
350745 BOREBI;22,23;;
350750 BOTUCATU;17,2;;
350760 BRAGANCA PAULISTA;16,38;;
350770 BRAUNA;14,57;;
350775 BREJO ALEGRE;11,92;;
350780 BRODOWSKI;13,3;;
350790 BROTAS;15,9;;
350800 BURI;50,13;;
350810 BURITAMA;17,89;;
350820 BURITIZAL;18;;
350830 CABRALIA PAULISTA;31,05;;
350840 CABREUVA;17,33;;
350850 CACAPAVA;19,84;;
350860 CACHOEIRA PAULISTA;26,72;;
350870 CACONDE;30,59;;
350880 CAFELANDIA;24,74;;
350890 CAIABU;20,49;;
350900 CAIEIRAS;19,29;;
350910 CAIUA;35;;
350920 CAJAMAR;29,13;;
350925 CAJATI;39,9;;
350930 CAJOBI;15,61;;
350940 CAJURU;20,45;;
350945 CAMPINA DO MONTE ALEGRE;37,14;;
350950 CAMPINAS;15,82;;
350960 CAMPO LIMPO PAULISTA;16,89;;
350970 CAMPOS DO JORDAO;23,16;;
350980 CAMPOS NOVOS PAULISTA;32,13;;
350990 CANANEIA;35,3;;
350995 CANAS;39,75;;
351000 CANDIDO MOTA;21,42;;
351010 CANDIDO RODRIGUES;10,9;;
351015 CANITAR;30,03;;
351020 CAPAO BONITO;38,14;;
351030 CAPELA DO ALTO;26,53;;
351040 CAPIVARI;16,72;;
351050 CARAGUATATUBA;24,05;;
351060 CARAPICUIBA;26,02;;
351070 CARDOSO;23,65;;
351080 CASA BRANCA;27,32;;
351090 CASSIA DOS COQUEIROS;27,95;;
351100 CASTILHO;32,14;;
351110 CATANDUVA;10,49;;
351120 CATIGUA;12,03;;
351130 CEDRAL;14,33;;
351140 CERQUEIRA CESAR;20,51;;
351150 CERQUILHO;8,36;;
351160 CESARIO LANGE;17,74;;
351170 CHARQUEADA;16,24;;
351190 CLEMENTINA;15,86;;
351200 COLINA;21,04;;
351210 COLOMBIA;21,29;;
351220 CONCHAL;23,27;;
351230 CONCHAS;21,89;;
351240 CORDEIROPOLIS;15,25;;
351250 COROADOS;15,1;;
351260 CORONEL MACEDO;40,09;;
351270 CORUMBATAI;20,19;;
351280 COSMOPOLIS;18,12;;
351290 COSMORAMA;19,12;;
351300 COTIA;20,55;;
351310 CRAVINHOS;14,77;;
351320 CRISTAIS PAULISTA;20,43;;
351330 CRUZALIA;22,76;;
351340 CRUZEIRO;24,1;;
351350 CUBATAO;24,68;;
351360 CUNHA;43,86;;
351370 DESCALVADO;15,72;;
351380 DIADEMA;22,98;;
351385 DIRCE REIS;18,17;;
351390 DIVINOLANDIA;23,24;;
351400 DOBRADA;17,99;;
351410 DOIS CORREGOS;21,8;;
351420 DOLCINOPOLIS;15,19;;
351430 DOURADO;10,85;;
351440 DRACENA;12,37;;
351450 DUARTINA;16,16;;
351460 DUMONT;15,57;;
351470 ECHAPORA;28,25;;
351480 ELDORADO;51,11;;
351490 ELIAS FAUSTO;20,94;;
351492 ELISIARIO;6,89;;
351495 EMBAUBA;12,17;;
351500 EMBU DAS ARTES;28,03;;
351510 EMBU-GUACU;26,81;;
351512 EMILIANOPOLIS;22,46;;
351515 ENGENHEIRO COELHO;20,14;;
351518 ESPIRITO SANTO DO PINHAL;16;;
351519 ESPIRITO SANTO DO TURVO;24,4;;
351520 ESTRELA D'OESTE;15,45;;
351530 ESTRELA DO NORTE;24,97;;
351535 EUCLIDES DA CUNHA PAULISTA;36,33;;
351540 FARTURA;21,57;;
351550 FERNANDOPOLIS;10,74;;
351560 FERNANDO PRESTES;8,97;;
351565 FERNAO;31,84;;
351570 FERRAZ DE VASCONCELOS;28,37;;
351580 FLORA RICA;32,06;;
351590 FLOREAL;15,37;;
351600 FLORIDA PAULISTA;21,62;;
351610 FLORINIA;35,03;;
351620 FRANCA;14;;
351630 FRANCISCO MORATO;34,54;;
351640 FRANCO DA ROCHA;27,12;;
351650 GABRIEL MONTEIRO;9,23;;
351660 GALIA;28,78;;
351670 GARCA;21,52;;
351680 GASTAO VIDIGAL;17,23;;
351685 GAVIAO PEIXOTO;19,24;;
351690 GENERAL SALGADO;14,62;;
351700 GETULINA;26,8;;
351710 GLICERIO;19,21;;
351720 GUAICARA;15,66;;
351730 GUAIMBE;26,44;;
351740 GUAIRA;17,52;;
351750 GUAPIACU;15,57;;
351760 GUAPIARA;51,8;;
351770 GUARA;26,6;;
351780 GUARACAI;22,41;;
351790 GUARACI;22,28;;
351800 GUARANI D'OESTE;23,79;;
351810 GUARANTA;27,21;;
351820 GUARARAPES;15,03;;
351830 GUARAREMA;24,24;;
351840 GUARATINGUETA;20,07;;
351850 GUAREI;23,28;;
351860 GUARIBA;19,37;;
351870 GUARUJA;25,62;;
351880 GUARULHOS;24,73;;
351885 GUATAPARA;26,5;;
351890 GUZOLANDIA;26,1;;
351900 HERCULANDIA;31,32;;
351905 HOLAMBRA;6,34;;
351907 HORTOLANDIA;19,9;;
351910 IACANGA;15,82;;
351920 IACRI;23,21;;
351925 IARAS;39,94;;
351930 IBATE;25,5;;
351940 IBIRA;17,3;;
351950 IBIRAREMA;22,74;;
351960 IBITINGA;14,47;;
351970 IBIUNA;29,31;;
351980 ICEM;20,38;;
351990 IEPE;26,42;;
352000 IGARACU DO TIETE;19,22;;
352010 IGARAPAVA;16,42;;
352020 IGARATA;27,06;;
352030 IGUAPE;40,02;;
