;;;
Informações de Saúde;;;
DATASUS  Tecnologia da Informação a Serviço do SUS;;;
Ajuda;;;
Notas Técnicas;;;
DATASUS;;;
Proporção de pessoas com baixa renda - Brasil;;;
% população com renda < 1/2 SM segundo Município;;;
Período: 1991;;;
Município;% população com renda < 1/2 SM;;
420915 JOSE BOITEUX;75,69;;
420920 LACERDOPOLIS;78,4;;
420930 LAGES;66,47;;
420940 LAGUNA;78,04;;
420950 LAURENTINO;63,77;;
420960 LAURO MULLER;81,63;;
420970 LEBON REGIS;81,4;;
420980 LEOBERTO LEAL;78,88;;
420985 LINDOIA DO SUL;71,08;;
420990 LONTRAS;71,93;;
421000 LUIZ ALVES;54,15;;
421010 MAFRA;72,77;;
421020 MAJOR GERCINO;86,77;;
421030 MAJOR VIEIRA;87,77;;
421040 MARACAJA;73,88;;
421050 MARAVILHA;76;;
421055 MAREMA;84,78;;
421060 MASSARANDUBA;53,94;;
421070 MATOS COSTA;87,47;;
421080 MELEIRO;64,2;;
421090 MODELO;81,99;;
421100 MONDAI;86,23;;
421110 MONTE CASTELO;87,65;;
421120 MORRO DA FUMACA;61,88;;
421130 NAVEGANTES;57,94;;
421140 NOVA ERECHIM;70,7;;
421150 NOVA TRENTO;60,21;;
421160 NOVA VENEZA;59,98;;
421170 ORLEANS;66,68;;
421175 OTACILIO COSTA;69,51;;
421180 OURO;64,54;;
421190 PALHOCA;61,2;;
421200 PALMA SOLA;86,32;;
421210 PALMITOS;80,94;;
421220 PAPANDUVA;87,02;;
421230 PAULO LOPES;82,07;;
421240 PEDRAS GRANDES;77,05;;
421250 PENHA;54,63;;
421260 PERITIBA;59,82;;
421270 PETROLANDIA;81,06;;
421280 BALNEARIO PICARRAS;70,64;;
421290 PINHALZINHO;65,99;;
421300 PINHEIRO PRETO;63,6;;
421310 PIRATUBA;76,54;;
421320 POMERODE;47,34;;
421330 PONTE ALTA;78,99;;
421340 PONTE SERRADA;84,07;;
421350 PORTO BELO;68,12;;
421360 PORTO UNIAO;71,48;;
421370 POUSO REDONDO;80,59;;
421380 PRAIA GRANDE;75,19;;
421390 PRESIDENTE CASTELLO BRANCO;66,02;;
421400 PRESIDENTE GETULIO;67,44;;
421410 PRESIDENTE NEREU;76,92;;
421420 QUILOMBO;80,9;;
421430 RANCHO QUEIMADO;79,79;;
421440 RIO DAS ANTAS;78,03;;
421450 RIO DO CAMPO;78,85;;
421460 RIO DO OESTE;70,35;;
421470 RIO DOS CEDROS;63,61;;
421480 RIO DO SUL;51,3;;
421490 RIO FORTUNA;80,42;;
421500 RIO NEGRINHO;67,88;;
421510 RODEIO;57,78;;
421520 ROMELANDIA;89,35;;
421530 SALETE;78,57;;
421540 SALTO VELOSO;73,03;;
421550 SANTA CECILIA;78,25;;
421560 SANTA ROSA DE LIMA;82,12;;
421565 SANTA ROSA DO SUL;66,75;;
421570 SANTO AMARO DA IMPERATRIZ;70,58;;
421580 SAO BENTO DO SUL;56,61;;
421590 SAO BONIFACIO;79,34;;
421600 SAO CARLOS;74,62;;
421610 SAO DOMINGOS;86,87;;
421620 SAO FRANCISCO DO SUL;66,24;;
421630 SAO JOAO BATISTA;65,82;;
421640 SAO JOAO DO SUL;77,58;;
421650 SAO JOAQUIM;76,49;;
421660 SAO JOSE;43,12;;
421670 SAO JOSE DO CEDRO;75,47;;
421680 SAO JOSE DO CERRITO;85,52;;
421690 SAO LOURENCO DO OESTE;79,06;;
421700 SAO LUDGERO;56,29;;
421710 SAO MARTINHO;77,39;;
421720 SAO MIGUEL DO OESTE;72,28;;
421730 SAUDADES;76,83;;
421740 SCHROEDER;36,84;;
421750 SEARA;59,91;;
421755 SERRA ALTA;79,7;;
421760 SIDEROPOLIS;72,66;;
421770 SOMBRIO;71,34;;
421780 TAIO;73,53;;
421790 TANGARA;75,14;;
421800 TIJUCAS;59,45;;
421810 TIMBE DO SUL;75,51;;
421820 TIMBO;38,56;;
421825 TIMBO GRANDE;88,73;;
421830 TRES BARRAS;84,8;;
421840 TREZE DE MAIO;75,58;;
421850 TREZE TILIAS;69,51;;
421860 TROMBUDO CENTRAL;70,15;;
421870 TUBARAO;60,33;;
421875 TUNAPOLIS;82,3;;
421880 TURVO;61,81;;
421885 UNIAO DO OESTE;77,13;;
421890 URUBICI;80,53;;
421895 URUPEMA;68,96;;
421900 URUSSANGA;59,6;;
421910 VARGEAO;72,39;;
421920 VIDAL RAMOS;79,43;;
421930 VIDEIRA;54,8;;
421935 VITOR MEIRELES;81,82;;
421940 WITMARSUM;81,58;;
421950 XANXERE;67,74;;
421960 XAVANTINA;66,02;;
421970 XAXIM;77,73;;
430005 AGUA SANTA;78,57;;
430010 AGUDO;68,34;;
430020 AJURICABA;74,42;;
430030 ALECRIM;85,33;;
430040 ALEGRETE;66,97;;
430045 ALEGRIA;83,12;;
430050 ALPESTRE;91,24;;
430055 ALTO ALEGRE;79,1;;
430060 ALVORADA;65,26;;
430063 AMARAL FERRADOR;77,46;;
430066 ANDRE DA ROCHA;57,49;;
430070 ANTA GORDA;67,26;;
430080 ANTONIO PRADO;51,35;;
430090 ARATIBA;76,48;;
430100 ARROIO DO MEIO;60,64;;
430105 ARROIO DO SAL;64,15;;
430110 ARROIO DOS RATOS;77,45;;
430120 ARROIO DO TIGRE;86,54;;
430130 ARROIO GRANDE;77,14;;
430140 ARVOREZINHA;71,9;;
430150 AUGUSTO PESTANA;73,36;;
430155 AUREA;84,23;;
430160 BAGE;66,32;;
430165 BARAO;70,84;;
430170 BARAO DE COTEGIPE;79,45;;
430180 BARRACAO;84,09;;
430190 BARRA DO RIBEIRO;69,32;;
430200 BARROS CASSAL;83,59;;
430210 BENTO GONCALVES;39,32;;
430220 BOA VISTA DO BURICA;80,82;;
430230 BOM JESUS;78,96;;
430235 BOM PRINCIPIO;49,85;;
430240 BOM RETIRO DO SUL;66,17;;
430245 BOQUEIRAO DO LEAO;64,89;;
430250 BOSSOROCA;82,02;;
430260 BRAGA;89,43;;
430265 BROCHIER;72,21;;
430270 BUTIA;77,35;;
430280 CACAPAVA DO SUL;73,31;;
430290 CACEQUI;76,12;;
430300 CACHOEIRA DO SUL;68,99;;
430310 CACHOEIRINHA;51,82;;
430320 CACIQUE DOBLE;82,92;;
430330 CAIBATE;81,72;;
430340 CAICARA;82,09;;
430350 CAMAQUA;71,15;;
430355 CAMARGO;61,78;;
430360 CAMBARA DO SUL;78,17;;
430370 CAMPINA DAS MISSOES;85,69;;
430380 CAMPINAS DO SUL;73,75;;
430390 CAMPO BOM;49,39;;
430400 CAMPO NOVO;82,05;;
430410 CAMPOS BORGES;82,19;;
430420 CANDELARIA;79,52;;
430430 CANDIDO GODOI;80;;
430440 CANELA;63,99;;
430450 CANGUCU;81,71;;
430460 CANOAS;50,61;;
430463 CAPAO DA CANOA;57,13;;
430466 CAPAO DO LEAO;80,03;;
430468 CAPELA DE SANTANA;72,29;;
430470 CARAZINHO;66,82;;
430480 CARLOS BARBOSA;32,12;;
430490 CASCA;73,27;;
430495 CASEIROS;85,64;;
430500 CATUIPE;72,64;;
430510 CAXIAS DO SUL;31,03;;
430513 CERRO BRANCO;83,17;;
430515 CERRO GRANDE;93,42;;
430517 CERRO GRANDE DO SUL;77,4;;
430520 CERRO LARGO;72,88;;
430530 CHAPADA;75,74;;
430535 CHARQUEADAS;66,01;;
430540 CHIAPETTA;77,82;;
430545 CIDREIRA;68,87;;
430550 CIRIACO;80,91;;
430560 COLORADO;50,91;;
430570 CONDOR;77,98;;
430580 CONSTANTINA;82,27;;
430590 CORONEL BICACO;82,92;;
430595 COTIPORA;54,52;;
430600 CRISSIUMAL;81,84;;
430605 CRISTAL;73,4;;
430610 CRUZ ALTA;65,29;;
430620 CRUZEIRO DO SUL;64,43;;
430630 DAVID CANABARRO;80,24;;
430635 DEZESSEIS DE NOVEMBRO;86,47;;
430640 DOIS IRMAOS;45,31;;
430645 DOIS LAJEADOS;67,27;;
430650 DOM FELICIANO;82,59;;
430660 DOM PEDRITO;73,05;;
430670 DONA FRANCISCA;71,82;;
430673 DOUTOR MAURICIO CARDOSO;78,14;;
430676 ELDORADO DO SUL;70,33;;
430680 ENCANTADO;50,26;;
430690 ENCRUZILHADA DO SUL;78,22;;
430693 ENTRE-IJUIS;80,42;;
430695 ENTRE RIOS DO SUL;78,74;;
430697 EREBANGO;78,29;;
430700 ERECHIM;54;;
430705 ERNESTINA;79,11;;
430710 HERVAL;77,55;;
430720 ERVAL GRANDE;87,3;;
430730 ERVAL SECO;85,5;;
430740 ESMERALDA;85,5;;
430750 ESPUMOSO;80,29;;
430755 ESTACAO;72,16;;
430760 ESTANCIA VELHA;44,59;;
430770 ESTEIO;46,91;;
430780 ESTRELA;50,35;;
430783 EUGENIO DE CASTRO;83,11;;
430786 FAGUNDES VARELA;57,11;;
430790 FARROUPILHA;36,25;;
430800 FAXINAL DO SOTURNO;72,02;;
430805 FAXINALZINHO;81,93;;
430810 FELIZ;60,46;;
430820 FLORES DA CUNHA;43,29;;
430830 FONTOURA XAVIER;89,9;;
430840 FORMIGUEIRO;81,52;;
430845 FORTALEZA DOS VALOS;76,47;;
430850 FREDERICO WESTPHALEN;68,01;;
430860 GARIBALDI;47,64;;
430870 GAURAMA;78,34;;
430880 GENERAL CAMARA;79,53;;
430890 GETULIO VARGAS;73,14;;
430900 GIRUA;79,71;;
430905 GLORINHA;76,87;;
430910 GRAMADO;45,82;;
430920 GRAVATAI;57,07;;
430925 GUABIJU;82,42;;
430930 GUAIBA;60,97;;
430940 GUAPORE;59,51;;
430950 GUARANI DAS MISSOES;79,17;;
430955 HARMONIA;49,85;;
430960 HORIZONTINA;66,61;;
430970 HUMAITA;76,19;;
430975 IBARAMA;75,71;;
430980 IBIACA;75,86;;
430990 IBIRAIARAS;68,89;;
430995 IBIRAPUITA;87,07;;
431000 IBIRUBA;62,49;;
431010 IGREJINHA;51,68;;
431020 IJUI;65,45;;
431030 ILOPOLIS;73,07;;
431033 IMBE;61,28;;
431036 IMIGRANTE;63,1;;
431040 INDEPENDENCIA;82,37;;
431043 IPE;65,93;;
431046 IPIRANGA DO SUL;67,9;;
431050 IRAI;76,78;;
431055 ITACURUBI;82,67;;
431060 ITAQUI;78,66;;
431070 ITATIBA DO SUL;90,93;;
431075 IVORA;71,41;;
431080 IVOTI;47,62;;
431085 JABOTICABA;89,16;;
431090 JACUTINGA;81,26;;
431100 JAGUARAO;69,84;;
431110 JAGUARI;74,6;;
431112 JAQUIRANA;83,97;;
431115 JOIA;81,82;;
431120 JULIO DE CASTILHOS;75,44;;
431125 LAGOAO;92,8;;
431130 LAGOA VERMELHA;74,23;;
431140 LAJEADO;50,53;;
431150 LAVRAS DO SUL;74,31;;
431160 LIBERATO SALZANO;92,05;;
431170 MACHADINHO;78,84;;
431180 MARAU;61,87;;
431190 MARCELINO RAMOS;73,8;;
431200 MARIANO MORO;69,67;;
431210 MATA;85,8;;
431220 MAXIMILIANO DE ALMEIDA;82,27;;
431230 MIRAGUAI;87,5;;
431235 MONTAURI;56,95;;
431240 MONTENEGRO;54,49;;
431245 MORRO REDONDO;80,5;;
431250 MOSTARDAS;76,23;;
431260 MUCUM;58,73;;
431265 NAO-ME-TOQUE;65,02;;
431270 NONOAI;87,25;;
431275 NOVA ALVORADA;66,46;;
431280 NOVA ARACA;51,24;;
431290 NOVA BASSANO;50,56;;
431300 NOVA BRESCIA;69,02;;
431303 NOVA ESPERANCA DO SUL;77,6;;
431306 NOVA HARTZ;56,94;;
431310 NOVA PALMA;75,21;;
431320 NOVA PETROPOLIS;50,15;;
431330 NOVA PRATA;52,01;;
431335 NOVA ROMA DO SUL;59,65;;
431340 NOVO HAMBURGO;45,76;;
431350 OSORIO;62,03;;
431360 PAIM FILHO;79,33;;
431365 PALMARES DO SUL;71,39;;
431370 PALMEIRA DAS MISSOES;80,08;;
431380 PALMITINHO;86,71;;
431390 PANAMBI;69,71;;
431395 PANTANO GRANDE;79,57;;
431400 PARAI;60,56;;
431402 PARAISO DO SUL;75,76;;
431405 PAROBE;56,74;;
431410 PASSO FUNDO;56,09;;
431415 PAVERAMA;81,9;;
431420 PEDRO OSORIO;74,63;;
431430 PEJUCARA;72,38;;
431440 PELOTAS;62,31;;
431445 PINHAL;86,99;;
431450 PINHEIRO MACHADO;70,97;;
431455 PIRAPO;90,37;;
431460 PIRATINI;83,4;;
431470 PLANALTO;83,49;;
431475 POCO DAS ANTAS;73,07;;
431480 PORTAO;65,17;;
431490 PORTO ALEGRE;32,81;;
431500 PORTO LUCENA;87,59;;
431510 PORTO XAVIER;84,1;;
431513 POUSO NOVO;75,02;;
431515 PROGRESSO;76,44;;
431517 PROTASIO ALVES;79,49;;
431520 PUTINGA;79,03;;
431530 QUARAI;72,72;;
431535 QUINZE DE NOVEMBRO;67,95;;
431540 REDENTORA;90,05;;
431545 RELVADO;73,79;;
431550 RESTINGA SECA;73,02;;
431560 RIO GRANDE;60,14;;
431570 RIO PARDO;75,21;;
431575 RIOZINHO;80,43;;
431580 ROCA SALES;67,33;;
431590 RODEIO BONITO;85,02;;
431600 ROLANTE;68,91;;
431610 RONDA ALTA;82,32;;
431620 RONDINHA;73,19;;
431630 ROQUE GONZALES;85,05;;
431640 ROSARIO DO SUL;78,07;;
431643 SALDANHA MARINHO;64,67;;
431645 SALTO DO JACUI;76,4;;
431650 SALVADOR DO SUL;64,25;;
431660 SANANDUVA;67,13;;
431670 SANTA BARBARA DO SUL;72,01;;
431680 SANTA CRUZ DO SUL;58,46;;
431690 SANTA MARIA;49,96;;
431695 SANTA MARIA DO HERVAL;70,2;;
431700 SANTANA DA BOA VISTA;90,11;;
431710 SANT'ANA DO LIVRAMENTO;67,95;;
431720 SANTA ROSA;65,99;;
431730 SANTA VITORIA DO PALMAR;66,71;;
431740 SANTIAGO;69,13;;
431750 SANTO ANGELO;64,53;;
431760 SANTO ANTONIO DA PATRULHA;74,8;;
431770 SANTO ANTONIO DAS MISSOES;83,42;;
431780 SANTO AUGUSTO;77,26;;
431790 SANTO CRISTO;78,06;;
431800 SAO BORJA;72,71;;
431805 SAO DOMINGOS DO SUL;52,14;;
431810 SAO FRANCISCO DE ASSIS;82,38;;
431820 SAO FRANCISCO DE PAULA;70,32;;
431830 SAO GABRIEL;74,87;;
431840 SAO JERONIMO;69,69;;
431842 SAO JOAO DA URTIGA;84,14;;
431844 SAO JORGE;73;;
431846 SAO JOSE DO HERVAL;85,58;;
431848 SAO JOSE DO HORTENCIO;70,33;;
431850 SAO JOSE DO NORTE;84,7;;
431860 SAO JOSE DO OURO;81,1;;
431870 SAO LEOPOLDO;53,45;;
431880 SAO LOURENCO DO SUL;72,46;;
431890 SAO LUIZ GONZAGA;74,1;;
431900 SAO MARCOS;39,91;;
431910 SAO MARTINHO;84,2;;
431915 SAO MIGUEL DAS MISSOES;83,38;;
431920 SAO NICOLAU;87,78;;
431930 SAO PAULO DAS MISSOES;84,03;;
431940 SAO PEDRO DO SUL;78,8;;
431950 SAO SEBASTIAO DO CAI;57,44;;
431960 SAO SEPE;74,16;;
431970 SAO VALENTIM;81,88;;
431975 SAO VENDELINO;60,08;;
431980 SAO VICENTE DO SUL;79,5;;
431990 SAPIRANGA;56,46;;
432000 SAPUCAIA DO SUL;59,36;;
432010 SARANDI;72,73;;
432020 SEBERI;84,64;;
432023 SEDE NOVA;84,7;;
432026 SEGREDO;82,84;;
432030 SELBACH;62,73;;
432040 SERAFINA CORREA;50,99;;
432050 SERTAO;79,06;;
432060 SEVERIANO DE ALMEIDA;83,59;;
432065 SILVEIRA MARTINS;76,54;;
432070 SOBRADINHO;76,3;;
432080 SOLEDADE;73,13;;
432090 TAPEJARA;76,78;;
432100 TAPERA;67,44;;
432110 TAPES;73,19;;
432120 TAQUARA;50,23;;
432130 TAQUARI;72,9;;
432132 TAQUARUCU DO SUL;80,99;;
432135 TAVARES;73,41;;
432140 TENENTE PORTELA;84,36;;
432143 TERRA DE AREIA;74,6;;
432145 TEUTONIA;53,31;;
432150 TORRES;69,32;;
432160 TRAMANDAI;68,13;;
432163 TRES ARROIOS;65,99;;
432166 TRES CACHOEIRAS;58,41;;
432170 TRES COROAS;56,42;;
432180 TRES DE MAIO;72,04;;
432185 TRES PALMEIRAS;84,89;;
432190 TRES PASSOS;78,78;;
432195 TRINDADE DO SUL;90,02;;
432200 TRIUNFO;65,64;;
432210 TUCUNDUVA;73,38;;
432215 TUNAS;92,05;;
432220 TUPANCIRETA;79,28;;
432225 TUPANDI;75,85;;
432230 TUPARENDI;80,45;;
432240 URUGUAIANA;64,18;;
432250 VACARIA;66,8;;
432255 VANINI;69,31;;
432260 VENANCIO AIRES;71,37;;
432270 VERA CRUZ;73,31;;
432280 VERANOPOLIS;46,71;;
432290 VIADUTOS;71,52;;
432300 VIAMAO;63,79;;
432310 VICENTE DUTRA;90,02;;
432320 VICTOR GRAEFF;79,42;;
432330 VILA FLORES;49,06;;
432340 VILA MARIA;61,04;;
432350 VISTA ALEGRE;63,95;;
432360 VISTA ALEGRE DO PRATA;64,15;;
432370 VISTA GAUCHA;84,18;;
500020 AGUA CLARA;81,15;;
500060 AMAMBAI;74,86;;
500070 ANASTACIO;83,43;;
500080 ANAURILANDIA;81,73;;
500085 ANGELICA;85,08;;
500090 ANTONIO JOAO;86,18;;
500100 APARECIDA DO TABOADO;71,96;;
500110 AQUIDAUANA;77,47;;
500124 ARAL MOREIRA;82,69;;
500150 BANDEIRANTES;77,14;;
500190 BATAGUASSU;77,91;;
500200 BATAYPORA;85,01;;
500210 BELA VISTA;76,8;;
500215 BODOQUENA;89,98;;
500220 BONITO;73,56;;
500230 BRASILANDIA;78,2;;
500240 CAARAPO;79,45;;
500260 CAMAPUA;68,49;;
500270 CAMPO GRANDE;53,47;;
500280 CARACOL;85,46;;
500290 CASSILANDIA;69,9;;
500295 CHAPADAO DO SUL;58,52;;
500310 CORGUINHO;85,98;;
500315 CORONEL SAPUCAIA;82,54;;
500320 CORUMBA;74,96;;
500325 COSTA RICA;76,57;;
500330 COXIM;76,35;;
500345 DEODAPOLIS;83,31;;
500348 DOIS IRMAOS DO BURITI;85,82;;
500350 DOURADINA;79,49;;
500370 DOURADOS;67,46;;
500375 ELDORADO;81,73;;
500380 FATIMA DO SUL;73,41;;
500400 GLORIA DE DOURADOS;79,61;;
500410 GUIA LOPES DA LAGUNA;82,8;;
500430 IGUATEMI;76,79;;
500440 INOCENCIA;71,98;;
500450 ITAPORA;79,92;;
500460 ITAQUIRAI;90,58;;
500470 IVINHEMA;82,57;;
500490 JARAGUARI;78,58;;
500500 JARDIM;75,86;;
500510 JATEI;87,05;;
500515 JUTI;88,22;;
500520 LADARIO;80,76;;
500540 MARACAJU;73,01;;
500560 MIRANDA;85,2;;
500568 MUNDO NOVO;80,56;;
500570 NAVIRAI;74,33;;
500580 NIOAQUE;84,01;;
500620 NOVA ANDRADINA;74,03;;
500630 PARANAIBA;72,42;;
500635 PARANHOS;83,02;;
500640 PEDRO GOMES;86,72;;
500660 PONTA PORA;66,57;;
500690 PORTO MURTINHO;88,57;;
500710 RIBAS DO RIO PARDO;68,08;;
500720 RIO BRILHANTE;70,89;;
500730 RIO NEGRO;83,3;;
500740 RIO VERDE DE MATO GROSSO;80,65;;
500750 ROCHEDO;83,91;;
500755 SANTA RITA DO PARDO;84,18;;
500769 SAO GABRIEL DO OESTE;64,74;;
500770 SETE QUEDAS;77,68;;
500780 SELVIRIA;83,29;;
500790 SIDROLANDIA;77,8;;
500793 SONORA;69,07;;
500795 TACURU;85,4;;
500797 TAQUARUSSU;86,2;;
500800 TERENOS;80,46;;
500830 TRES LAGOAS;66,72;;
500840 VICENTINA;88,35;;
510010 ACORIZAL;89,34;;
510020 AGUA BOA;76,35;;
510025 ALTA FLORESTA;79,86;;
510030 ALTO ARAGUAIA;76,93;;
510040 ALTO GARCAS;72,26;;
510050 ALTO PARAGUAI;86,3;;
510060 ALTO TAQUARI;69,35;;
510080 APIACAS;48,47;;
510100 ARAGUAIANA;87,83;;
510120 ARAGUAINHA;82,97;;
510125 ARAPUTANGA;73,21;;
510130 ARENAPOLIS;80,99;;
510140 ARIPUANA;76,82;;
510160 BARAO DE MELGACO;91,72;;
510170 BARRA DO BUGRES;81,96;;
510180 BARRA DO GARCAS;68,35;;
510190 BRASNORTE;62,3;;
510250 CACERES;80,34;;
510260 CAMPINAPOLIS;86,1;;
510263 CAMPO NOVO DO PARECIS;54,04;;
510267 CAMPO VERDE;64,76;;
510270 CANARANA;64,38;;
510285 CASTANHEIRA;80,14;;
510300 CHAPADA DOS GUIMARAES;82,98;;
510305 CLAUDIA;53,18;;
510310 COCALINHO;80,05;;
510320 COLIDER;81;;
510330 COMODORO;75,13;;
510340 CUIABA;54,87;;
510345 DENISE;86,56;;
510350 DIAMANTINO;68,42;;
510360 DOM AQUINO;80,25;;
510380 FIGUEIROPOLIS D'OESTE;81,47;;
510390 GENERAL CARNEIRO;90,29;;
510410 GUARANTA DO NORTE;77,28;;
510420 GUIRATINGA;75,69;;
510450 INDIAVAI;77,61;;
510455 ITAUBA;78,81;;
510460 ITIQUIRA;77,55;;
510480 JACIARA;66,07;;
510490 JANGADA;88,05;;
510500 JAURU;88,82;;
510510 JUARA;80,81;;
510515 JUINA;69,44;;
510517 JURUENA;65,16;;
510520 JUSCIMEIRA;76,56;;
510525 LUCAS DO RIO VERDE;51,85;;
510530 LUCIARA;77,52;;
510550 VILA BELA DA SANTISSIMA TRINDADE;83,21;;
510558 MARCELANDIA;70,34;;
510560 MATUPA;67,73;;
510562 MIRASSOL D'OESTE;65,76;;
510590 NOBRES;77,29;;
510600 NORTELANDIA;85,18;;
510610 NOSSA SENHORA DO LIVRAMENTO;93,29;;
510620 NOVA BRASILANDIA;88,24;;
510621 NOVA CANAA DO NORTE;79,68;;
510622 NOVA MUTUM;64,77;;
510623 NOVA OLIMPIA;73,72;;
510625 NOVA XAVANTINA;75,08;;
510627 NOVO HORIZONTE DO NORTE;87,11;;
510628 NOVO SAO JOAQUIM;77,5;;
510629 PARANAITA;74,89;;
510630 PARANATINGA;84,65;;
510637 PEDRA PRETA;77,99;;
510642 PEIXOTO DE AZEVEDO;61,01;;
510650 POCONE;79,76;;
510670 PONTE BRANCA;82,1;;
510675 PONTES E LACERDA;72,92;;
510677 PORTO ALEGRE DO NORTE;85,43;;
510680 PORTO DOS GAUCHOS;79,21;;
510682 PORTO ESPERIDIAO;80,57;;
510700 POXOREO;79,8;;
510704 PRIMAVERA DO LESTE;56,15;;
510710 SAO JOSE DOS QUATRO MARCOS;80,15;;
510715 RESERVA DO CABACAL;90,24;;
510718 RIBEIRAO CASCALHEIRA;82,39;;
510720 RIO BRANCO;84,78;;
510730 SAO JOSE DO RIO CLARO;69,53;;
510760 RONDONOPOLIS;65,13;;
510770 ROSARIO OESTE;88,4;;
510775 SALTO DO CEU;87,52;;
510777 SANTA TEREZINHA;89,4;;
510780 SANTO ANTONIO DO LEVERGER;85,69;;
510785 SAO FELIX DO ARAGUAIA;76,23;;
510790 SINOP;51,12;;
510792 SORRISO;52,83;;
510795 TANGARA DA SERRA;66,93;;
510800 TAPURAH;73,08;;
510805 TERRA NOVA DO NORTE;76,58;;
510810 TESOURO;82,36;;
510820 TORIXOREU;76,32;;
510840 VARZEA GRANDE;69,59;;
510850 VERA;58,13;;
510860 VILA RICA;73,81;;
520010 ABADIANIA;78,63;;
520013 ACREUNA;74,21;;
520015 ADELANDIA;74,7;;
520017 AGUA FRIA DE GOIAS;86,98;;
520020 AGUA LIMPA;80,14;;
520030 ALEXANIA;84,41;;
520050 ALOANDIA;92,48;;
520060 ALTO PARAISO DE GOIAS;88,11;;
520080 ALVORADA DO NORTE;83,82;;
520085 AMERICANO DO BRASIL;84,58;;
520090 AMORINOPOLIS;83,2;;
520110 ANAPOLIS;64,06;;
520120 ANHANGUERA;83,41;;
520130 ANICUNS;81,86;;
520140 APARECIDA DE GOIANIA;72,12;;
520150 APORE;80,18;;
520160 ARACU;86,88;;
520170 ARAGARCAS;78,68;;
520180 ARAGOIANIA;78,68;;
520215 ARAGUAPAZ;88,14;;
520235 ARENOPOLIS;82,03;;
520250 ARUANA;68,45;;
520260 AURILANDIA;70,72;;
520280 AVELINOPOLIS;71,56;;
520310 BALIZA;90,74;;
520320 BARRO ALTO;90,63;;
520330 BELA VISTA DE GOIAS;75,02;;
520340 BOM JARDIM DE GOIAS;78,14;;
520350 BOM JESUS DE GOIAS;73,99;;
520355 BONFINOPOLIS;79,94;;
520360 BRAZABRANTES;84,73;;
520380 BRITANIA;87,62;;
520390 BURITI ALEGRE;72,32;;
520400 CABECEIRAS;89,99;;
520410 CACHOEIRA ALTA;79,43;;
520420 CACHOEIRA DE GOIAS;83,48;;
520425 CACHOEIRA DOURADA;74,04;;
520430 CACU;71,87;;
520440 CAIAPONIA;78,17;;
520450 CALDAS NOVAS;62,48;;
520460 CAMPESTRE DE GOIAS;82,66;;
520465 CAMPINACU;86,14;;
520470 CAMPINORTE;85,94;;
520480 CAMPO ALEGRE DE GOIAS;78,57;;
520490 CAMPOS BELOS;83,82;;
520495 CAMPOS VERDES;82,04;;
520500 CARMO DO RIO VERDE;85,64;;
520510 CATALAO;70,86;;
520520 CATURAI;86,73;;
520530 CAVALCANTE;93,76;;
520540 CERES;72,39;;
520545 CEZARINA;78,76;;
520552 COLINAS DO SUL;87,93;;
520570 CORREGO DO OURO;82,07;;
520580 CORUMBA DE GOIAS;86,62;;
520590 CORUMBAIBA;73,09;;
520620 CRISTALINA;75,41;;
520630 CRISTIANOPOLIS;74,51;;
520640 CRIXAS;74,32;;
520650 CROMINIA;80,28;;
520660 CUMARI;78,54;;
520670 DAMIANOPOLIS;89,4;;
520680 DAMOLANDIA;88,76;;
520690 DAVINOPOLIS;78,86;;
520710 DIORAMA;86,19;;
520725 DOVERLANDIA;85,05;;
520735 EDEALINA;77,95;;
520740 EDEIA;74,45;;
520750 ESTRELA DO NORTE;91,32;;
520753 FAINA;88,14;;
520760 FAZENDA NOVA;81,42;;
520780 FIRMINOPOLIS;80,54;;
520790 FLORES DE GOIAS;91,68;;
520800 FORMOSA;75,08;;
520810 FORMOSO;83,3;;
520830 DIVINOPOLIS DE GOIAS;90,76;;
520840 GOIANAPOLIS;85,38;;
520850 GOIANDIRA;81,64;;
520860 GOIANESIA;76,27;;
520870 GOIANIA;47,81;;
520880 GOIANIRA;82,82;;
520890 GOIAS;78,82;;
520910 GOIATUBA;68,94;;
520915 GOUVELANDIA;84,79;;
520920 GUAPO;78,52;;
520940 GUARANI DE GOIAS;95,3;;
520945 GUARINOS;91,78;;
520960 HEITORAI;83,7;;
520970 HIDROLANDIA;82,92;;
520980 HIDROLINA;86,28;;
520990 IACIARA;89,87;;
520995 INDIARA;76,5;;
521000 INHUMAS;67,5;;
521010 IPAMERI;76,63;;
521020 IPORA;72,86;;
521030 ISRAELANDIA;86,09;;
521040 ITABERAI;79,93;;
521056 ITAGUARI;80,83;;
521060 ITAGUARU;79,92;;
521080 ITAJA;70,64;;
521090 ITAPACI;82,39;;
521100 ITAPIRAPUA;86,7;;
521120 ITAPURANGA;82,14;;
521130 ITARUMA;65,95;;
521140 ITAUCU;82,25;;
521150 ITUMBIARA;66,89;;
521160 IVOLANDIA;79,42;;
521170 JANDAIA;78,85;;
521180 JARAGUA;82,82;;
521190 JATAI;70,13;;
521200 JAUPACI;79,57;;
521210 JOVIANIA;75,8;;
521220 JUSSARA;73,26;;
521230 LEOPOLDO DE BULHOES;80,01;;
521250 LUZIANIA;64,76;;
521260 MAIRIPOTABA;74,94;;
521270 MAMBAI;96,17;;
521280 MARA ROSA;83,17;;
521290 MARZAGAO;71,5;;
521295 MATRINCHA;77,75;;
521300 MAURILANDIA;72,21;;
